crit_number,index,radius,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6,coords_7,coords_8,coords_9,coords_10,coords_11,coords_12,coords_13,coords_14,coords_15,coords_16,coords_17,coords_18,coords_19,coords_20,coords_21,coords_22,coords_23,coords_24,contact_graph_1,contact_graph_2,contact_graph_3,contact_graph_4,contact_graph_5,contact_graph_6,contact_graph_7,contact_graph_8,contact_graph_9,contact_graph_10,contact_graph_11,contact_graph_12,contact_graph_13,contact_graph_14,contact_graph_15,contact_graph_16,contact_graph_17,contact_graph_18,contact_graph_19,contact_graph_20,contact_graph_21,contact_graph_22,contact_graph_23,contact_graph_24,contact_graph_25,contact_graph_26,contact_graph_27,contact_graph_28
5636,5,0.2075525733,-0.2216584484,0.0741465953,-0.4379312962,-0.2486171784,0.1231987749,0.056503171,0.088153804,0.4005425455,-0.1921624346,-0.0301708372,-0.0642864477,0.355573071,-0.4702412988,-0.1359116254,-0.180260141,0.1758706692,0.0195341284,-0.3316279157,0.0561459004,-0.2241797389,-0.0176505067,-0.2754359113,-0.4731838554,-0.0366961045,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
5637,5,0.2075505261,0.1677191115,0.1364186156,-0.2255764383,0.0559343579,0.3330485689,0.3022707804,-0.3348549481,0.1943466083,0.283446113,-0.1827198248,-0.4488473134,-0.248177267,-0.045286864,-0.2468961558,0.2052553513,-0.1983730674,-0.0179055452,-0.1052873966,0.1799845241,-0.4848867428,-0.0495429334,-0.4712642851,0.2947349468,-0.0955308758,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
5638,4,0.2075500169,0.0696002698,-0.3038928409,-0.3914301316,-0.0108501149,-0.077776631,0.3878756064,0.4105147468,-0.1436840412,0.0605950136,-0.4829783267,0.0081465577,-0.3107697423,0.0953201653,0.2971965412,-0.2795514294,0.0229222355,-0.0200251514,-0.0217977183,-0.1502947871,0.3501414839,0.0508697658,-0.2610398984,-0.2985550738,-0.1405185121,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1
5639,8,0.2075478082,-0.1654366955,0.0170601686,0.5708225172,-0.2413332133,0.272430227,-0.0067739854,-0.0542232779,-0.1649916936,-0.4483846985,0.1334112665,0.114461781,-0.0899419818,-0.0741365414,0.3220095888,-0.3834589074,-0.1300436914,-0.266808778,-0.0531772632,0.0775041152,-0.4743565859,0.2403396633,-0.498316198,-0.0761734694,-0.0715596117,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1
5640,6,0.207546281,-0.0042899891,-0.2254790534,0.115401646,0.3645273292,0.3077801698,0.1898329421,-0.4606070746,-0.0669095601,0.2263221854,-0.0551209527,0.1758290485,-0.1690386438,-0.3513146489,-0.1149738617,-0.1712288478,0.2175809303,0.0096675984,-0.4342289351,0.233712741,-0.4614829776,-0.1294629765,-0.0516229927,0.165708222,0.2459157735,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
5641,6,0.2075431724,-0.172870721,0.0390645621,-0.3363769559,0.347375145,0.3443759493,-0.0322502287,-0.3675594906,0.0593103467,0.0666032688,-0.1298352093,-0.4178998988,0.0171764971,0.1170511855,-0.2508619872,-0.2716872685,0.0372027159,-0.1710135166,0.3060402655,0.0039356609,0.2172952359,0.1631889862,-0.4946399315,-0.2841290155,-0.1288363376,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
5642,4,0.207542851,-0.2632602301,-0.0264676359,0.3263194141,-0.0752243171,-0.2535256969,-0.3589413975,0.3044106907,-0.3438617459,0.1303594987,0.2185698635,0.2753905024,-0.0109156009,-0.3867870596,-0.181263553,-0.0943606346,0.1916503956,0.0138674966,-0.5309149648,-0.1837392489,0.1746324476,-0.0279845656,-0.0008562242,-0.3365963977,0.4115275645,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
5643,4,0.2075404836,0.4264839471,-0.2491051603,0.0299989394,-0.4144575743,0.1245106479,-0.2826441686,0.0781925551,-0.0850073724,-0.3441383019,-0.1243510028,0.1717091704,0.2060448229,-0.1065717037,0.3727579681,-0.1566609627,0.0120974304,-0.2712956504,0.0208552891,-0.2739495299,-0.2003663232,0.3131537265,-0.2856606443,-0.26982267,-0.2683335227,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
5644,6,0.2075403734,0.3072006168,-0.0184917795,0.2881131733,-0.2904838062,-0.2926085161,-0.0590899897,0.0122961379,0.3571686,0.3149055616,-0.3391307334,0.3183397414,0.0771606786,0.0543832086,0.398966961,-0.0959150829,0.1104296347,-0.2085469934,-0.2188196336,0.3515673648,0.1093064186,-0.1043040011,-0.0551957515,0.0157823351,0.0886484302,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0
5645,7,0.2075369423,-0.0360223309,0.3322549905,-0.1043456537,0.202448574,-0.1036930327,0.2461140324,-0.2729776828,-0.3046229439,0.0291619735,0.3376925405,-0.4484366634,0.0240366811,-0.2047426206,0.2426537947,0.3651243049,-0.2978035867,-0.1790852793,-0.3656928085,0.412873645,0.1395100102,-0.3110327108,0.4920265888,0.1531253575,0.0961966637,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1
5646,7,0.2075295758,-0.2840505391,0.0480057777,0.3983395353,-0.2005088968,0.0317978262,-0.0922952481,0.0951637955,0.2020249299,0.4672503599,0.2254500732,-0.4769627711,0.1800519077,0.1064848775,0.0785397334,-0.372116017,-0.1508787397,0.4233574455,0.0361260076,0.1810764678,0.13788643,0.0318495306,0.3367526253,-0.1060440858,0.3294011006,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
5647,3,0.2075294116,-0.2119432812,-0.2937282257,-0.2892571957,0.3683936966,-0.1155957775,0.1684079733,-0.0862692701,0.1648796398,0.1292569449,-0.1856098734,-0.1955730147,0.3094766861,-0.4000123722,-0.4393635859,0.0508812843,0.4283524909,-0.0921882292,-0.2416296547,-0.3255860316,0.2396527226,-0.201515334,0.0342067618,0.0377872825,-0.2470499581,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
5648,6,0.2075278727,0.4376143519,0.1286390044,0.0438446251,-0.0001408418,0.1170460874,-0.0205502267,-0.0074944475,0.0399100702,-0.6525661124,-0.0216040361,-0.237896377,0.1935210397,0.0092381799,-0.2811326016,-0.2181228093,0.3600993836,-0.0782229555,-0.3075396039,-0.0575506084,0.3374419679,-0.3675389078,0.1269514027,0.1048749556,0.3743811153,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1
5649,5,0.2075277887,0.3493155016,0.0313348986,0.1513496808,0.0309081404,-0.2518593331,-0.2116509345,-0.2131802635,-0.0156327942,0.0760617455,-0.2295065422,0.4955665111,0.1426476195,-0.0871428572,0.1386101407,-0.3524719421,0.1281348748,0.3525342826,-0.0693410678,0.1061615831,0.3591147467,0.3450802206,0.4348307151,-0.367970632,-0.0597864295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5650,5,0.2075259948,0.1144042265,-0.1788435436,0.1534804228,-0.3040151883,-0.1101099539,0.1331313221,0.0418893191,0.2003617315,0.3058388873,0.2858025461,0.1343879604,-0.2594605738,-0.1907396508,-0.4266135489,-0.1103071326,0.1470300231,-0.2561843051,-0.2809930268,-0.4375532245,0.266356263,0.020397411,0.186869353,0.4419595025,0.0010775692,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
5651,4,0.2075246245,0.1332855868,-0.1983787902,0.0241631299,-0.1592331429,0.1118778469,0.4259588274,-0.1667529547,0.2084702994,-0.289795119,0.2877003194,0.114752301,0.248597729,-0.2646113392,-0.2742395671,0.316073964,0.0406290583,0.446451919,0.2831961236,0.4904943338,0.2877231646,-0.0695556101,-0.1857326751,-0.4533321434,-0.0499450036,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5652,6,0.2075229703,-0.0155859868,-0.4169495068,-0.3798993307,-0.3720945203,0.3738614414,0.0549693524,-0.0493709262,0.1194132903,0.1130103143,0.268005159,-0.2244118396,0.1514313013,-0.0845314482,-0.3144968116,0.3510954478,-0.2960558318,-0.107897819,-0.4104245724,0.0797078874,-0.0343635964,-0.2502450532,-0.1449571303,0.0628929385,0.5129251308,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
5653,2,0.2075226804,0.0889872275,-0.3251320116,-0.0101621345,0.2067715835,0.2962990747,0.2535128543,-0.2062656283,-0.1167381568,0.2535128396,0.4580842523,0.3392331491,-0.0746799212,0.41454366,-0.0317941863,0.1061669336,-0.2502943432,0.0476117588,-0.1254011631,0.3786783168,0.0040711388,-0.3062480017,0.000252974,0.0897804626,-0.4535939325,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5654,3,0.2075188184,0.1538703442,0.4958361215,-0.1027318262,0.3360084794,0.155144198,0.1213965905,-0.251045644,-0.4319112938,0.121396879,-0.129224195,0.1544939641,-0.4381587082,-0.164640314,0.1899101665,-0.0261543016,-0.2086995885,-0.1811378929,-0.2068151935,0.0424304302,-0.1384355132,0.1213963812,0.4997275994,0.1104358186,-0.2574978414,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5655,7,0.2075181771,-0.2061956336,0.159242231,-0.2888931981,0.1012805045,0.052018713,0.0303749722,0.1106519767,0.466941466,0.0278333283,0.3825272483,-0.2092129584,-0.1274650045,0.1176116074,-0.0681722614,-0.4141397336,-0.3984501377,0.0766444814,0.0788594825,-0.0299860752,-0.1133048206,0.5434337151,-0.1526898764,-0.24527308,0.1695576247,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
5656,2,0.2075096603,-0.0365449382,0.4122726412,0.0838781436,-0.4318446756,-0.3054890978,0.1141622524,0.182462559,-0.2541766852,-0.0302301415,-0.092996767,0.0652456924,0.3519431445,-0.1225790894,0.025639528,-0.0601218801,0.2053765439,0.2357472232,-0.2034436442,-0.4112852655,0.323589729,-0.0708670164,0.49966767,-0.0567892988,-0.210951401,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5657,7,0.207508186,0.2100325107,-0.031916852,-0.315752959,-0.4320499734,-0.2276898119,0.0291793718,0.1218204497,0.4643923615,-0.1307182249,0.1046711408,-0.0692865387,0.5034732984,0.4102361762,0.0913378568,0.2426888027,-0.1691847127,0.082908506,-0.19227007,0.0891731528,0.3531167851,0.2677670186,-0.1785905976,0.0395965192,0.2203728631,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
5658,4,0.2075076677,-0.06213087,0.3990135748,0.2948748538,0.062186451,-0.0599278358,-0.2407255262,0.2161619894,0.2536625671,-0.0166935608,0.4398828682,-0.0394077638,0.1738227856,-0.045841663,-0.4448711002,-0.1294315982,-0.018994733,0.0590880334,-0.6299331404,-0.1864673714,-0.2193610609,0.1893274974,0.0880332941,0.0227498999,0.38495315,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
5659,5,0.2075051954,0.0388955011,-0.2724344713,0.0948955326,-0.2857394552,0.019084994,-0.0192922607,0.3475413211,0.024644403,0.1749234161,0.0733959788,0.2103409841,0.4251128156,0.3210600736,0.0370160275,-0.2390564284,0.3363428468,0.425808834,-0.0946950238,-0.0329391648,0.281747325,-0.2176206206,-0.3879698529,-0.3560375598,0.1258478117,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
5660,6,0.2074934974,-0.0057624567,-0.1355011276,0.1229934369,-0.1381501815,-0.2622511898,-0.2638131933,0.2788345614,-0.3369928858,-0.2349916015,-0.2862794091,0.1347029293,-0.2349914712,0.4143935088,0.0895078185,0.0488657212,-0.4218382756,-0.2917980658,0.048865552,0.1996507392,0.4400016187,0.1059082035,-0.2070949405,0.3577084971,0.1059081365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
5661,5,0.2074910504,0.1502096018,0.1174697112,-0.0601904793,0.2142793679,-0.2902846311,-0.1031044117,0.1923124822,-0.3760008865,0.3023340221,-0.3078536008,-0.0309979158,0.2543981102,-0.3313918646,0.2789500435,-0.0205352577,-0.0752393432,-0.2195287304,-0.3918649743,0.2840706045,0.0643429577,-0.4493805667,0.0136724055,0.2237831974,0.3169900888,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
5662,4,0.2074898055,-0.1521885216,-0.4217204441,-0.161398792,-0.3357901859,0.1055214401,0.1034176843,-0.0536496608,-0.3158032703,0.2525691576,0.2196066884,0.0894206817,-0.1201532714,0.0782709893,-0.0021092674,-0.4994349162,0.215008351,0.4842464743,0.0075164171,0.0488255767,0.0862874475,0.2580425407,0.4923320947,-0.2214493992,-0.0856754076,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
5663,5,0.2074859994,-0.3756843748,0.1469524948,-0.3333833406,-0.2997374884,0.4412363862,-0.0508398525,0.2291296079,0.0217014887,-0.3518754352,0.2116930978,-0.4368815075,-0.0231881335,0.1994902111,0.1532560489,0.0405741346,-0.4624471924,-0.1904996492,0.0497034948,-0.044532193,-0.4248139908,-0.3493855212,-0.1009642631,-0.0818376493,-0.1227042236,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1
5664,5,0.2074836579,-0.0546859982,0.0936723765,-0.1217657277,-0.0964815833,-0.2484009108,0.3269282859,0.0197828512,-0.3433481485,-0.0599379405,0.1531862495,-0.2057520012,-0.4279986789,0.0615571039,0.3034099424,0.3522325019,-0.4706631123,0.0094468808,0.003885405,0.2872912534,0.3464985142,0.0067106609,-0.386585468,-0.3969125054,0.0048194756,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
5665,4,0.2074828082,0.0431949969,-0.1059761821,0.5287121794,0.0056420801,0.3791179509,0.1090806503,-0.0870839731,-0.0078845158,-0.2811053365,-0.4266241329,-0.1836953038,0.2226533257,0.1610171198,-0.2996804243,-0.1027791532,-0.4484060592,-0.1913080294,-0.1916702883,-0.3712979407,0.2263796156,0.1914437773,-0.0515444383,-0.0312668829,0.1316738652,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
5666,4,0.2074806555,0.1308729437,0.278007179,0.2085848328,-0.1801580391,-0.3801008478,-0.0402258948,0.1552181785,0.2706815424,-0.3901235516,0.4969411958,-0.1308762387,-0.1164837471,0.0897410985,-0.0549941117,-0.1414450244,0.2258647045,-0.4444409602,-0.0967862554,-0.221490385,0.0945349624,0.0887047296,0.020335947,-0.0880480099,-0.5492234621,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
5667,5,0.2074796727,0.0278981503,-0.3214081394,0.141738239,0.3569559825,-0.4747714015,-0.1123789816,-0.0242126202,0.0586157357,-0.0480648167,-0.3552233632,0.2829885264,0.0627503326,0.339747467,-0.0485183402,0.1200024407,0.2910216982,-0.0360408506,-0.3007676332,-0.3563001775,-0.1754884235,-0.1323521548,0.001619338,-0.33205503,-0.2722513206,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
5668,3,0.2074787223,0.3369561636,0.2931969904,-0.1289471877,0.0110841024,0.4811734923,-0.3292382777,-0.0481954534,0.2000298095,-0.005789605,-0.1198956485,0.1694339421,0.4017795998,-0.0074846914,-0.2102889361,-0.0523819082,0.36495179,-0.2982081837,0.1080891334,0.1502360906,0.0093273049,-0.3671557044,-0.3143110762,-0.4888601222,-0.0734851241,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
5669,6,0.2074767004,-0.2994109517,-0.1778218747,0.2614070535,-0.0353172129,-0.3445116017,-0.3719512524,0.0082827805,0.1105482224,0.5307604649,0.1026211944,0.0633045873,0.0730705164,0.2636401154,0.4435211213,0.1142362687,0.3470925918,-0.0148447285,-0.2529858363,0.1413733771,-0.2401840067,0.3533904523,-0.2325203435,-0.0682947822,-0.133201344,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
5670,3,0.2074740545,0.0466549139,0.1111851301,0.4506538838,0.3779544786,0.0426199388,0.0718573061,-0.2668891188,-0.436978017,0.1111017471,-0.2133823222,-0.0258513448,0.0939607068,-0.36840056,0.207443974,-0.2121839868,-0.2110623815,-0.1041357615,-0.4365616341,0.1633627293,-0.2481603837,-0.3305193223,0.1154274889,-0.2786071823,0.0805246393,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
5671,5,0.2074704623,-0.1849542157,-0.1012572316,0.0961968315,-0.0109289143,-0.295521912,-0.4686605374,0.4323445492,-0.2542113899,0.0480225524,0.23392183,0.0910811052,-0.0684999284,-0.1400405126,0.2702969281,-0.0829853012,-0.134135082,0.3563735222,0.3228864971,0.1506774116,0.0798646502,0.4437196805,0.109365537,-0.308242694,0.3028580821,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
5672,5,0.2074649518,-0.2442401444,0.0255530054,-0.0792572711,0.4674925023,0.3944592789,-0.0494194211,0.3634165225,-0.1029919979,-0.1206059835,0.3807594677,-0.0286391455,0.2872392083,-0.2382429393,-0.4666363453,0.2080310964,0.0489740522,-0.3699128084,-0.0753728241,-0.0229445997,-0.1136571335,0.2429470802,0.105756901,0.2297569921,-0.1685300267,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0
5673,5,0.2074641784,-0.1379161756,-0.4025016771,-0.0564560646,-0.4943048177,0.2976685733,-0.0859959741,0.1260770042,-0.1161762146,-0.2419888104,0.0867417823,-0.0567883325,0.1667792914,-0.0361473617,0.1503949622,-0.5154638634,0.4752371431,0.0605797829,0.253159973,0.0752890073,-0.450847526,0.2962077584,-0.0076853609,0.1899942774,0.4866970925,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
5674,3,0.20745709,0.0960702164,0.0719022246,0.0064638323,-0.1727210732,0.1745337907,-0.292487303,-0.2848753106,-0.101457059,0.0703920735,0.339239458,-0.2642797248,0.0044159473,0.1400684204,0.3058687815,0.3800924715,0.4129090676,0.3324808613,0.0686385339,-0.2629350162,0.2370004001,0.3093877821,-0.0067916741,-0.0821779549,0.377721838,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
5675,6,0.2074559778,-0.2709087483,0.0049230004,0.1933513436,0.0442756058,-0.3276687664,0.1662772247,-0.2829120399,-0.2950653423,-0.1127333926,0.3791826615,0.2539629524,0.2155944754,0.3292628361,0.2572671154,-0.1962902469,-0.1239444668,0.3359862533,-0.0090110875,0.0183398413,-0.0166425998,-0.1750231312,0.3696573302,-0.1135748764,0.0233000565,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1
5676,6,0.2074555407,0.4643357838,0.2619235926,-0.0314337836,0.0354271691,-0.367883055,0.2285741368,0.3236567039,-0.0618276282,0.1978193042,-0.1459566505,0.4176275782,-0.0767870052,-0.1595120387,0.0275322324,-0.2174748798,-0.4048499912,-0.2596328481,-0.045728814,0.0727976083,-0.306950154,-0.2968787002,-0.0559513886,0.0200574279,0.3439142705,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1
5677,5,0.2074512699,0.1259097716,-0.0318554906,-0.5372678744,0.3155168142,-0.0116267972,0.4203483469,-0.0749608187,0.1281387193,0.4086463727,-0.0576277683,-0.2707112919,0.0263095134,0.1441730587,0.0553895673,-0.1320532772,0.4541928914,-0.1696780039,0.0626712868,-0.001171968,-0.279145218,0.4372666026,-0.235940706,0.103919349,0.0270143306,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
5678,7,0.2074492279,0.0599689732,-0.4849096615,0.1868607516,0.4616044183,0.2331441606,0.1043994048,-0.2076051738,-0.129003567,0.1885559175,-0.2937051276,0.4773815126,-0.1249811221,0.3001365281,-0.4412754006,-0.1486333996,-0.0021309762,0.2195319141,-0.2686433211,-0.0645203645,-0.184332849,-0.1969387473,0.3197753193,-0.028419102,-0.1847543518,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1
5679,5,0.2074483123,0.0750815213,0.0489283596,0.2933691761,-0.1144034005,0.2069045085,-0.1215180194,0.1125353279,0.4713376843,0.2721974096,-0.1800163597,-0.2361106281,-0.1415331547,0.4353571179,0.1108115179,0.0823736526,-0.4719924634,-0.492428882,0.0040351002,-0.264544151,0.3001228056,0.297411317,0.2086465275,-0.227575413,0.003406555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
5680,6,0.2074467725,0.0339049043,0.3470753007,-0.1404976126,0.3028585332,0.122200313,0.3020899463,0.0125218813,-0.2883378577,0.2771023055,0.1941139257,-0.0538240106,-0.4464401123,0.0337874461,-0.0135593699,0.5872332651,0.4806639759,0.0261591193,-0.0602608401,-0.1283527531,-0.0320183367,-0.1862930549,0.196113663,-0.2738132574,-0.0946768594,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
5681,5,0.2074439467,-0.0420489801,-0.1990178238,-0.134201097,0.1535015732,0.0193642875,0.5844756109,-0.1001800242,0.2515658059,0.3523978955,-0.412098279,0.0628005198,0.1543911419,0.2623607931,0.0826401608,-0.1458386983,0.272192741,0.3299884283,0.1871089912,-0.3379915002,0.1243327503,-0.2491605379,0.0127860268,0.1638382358,-0.4671660589,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
5682,4,0.2074435509,0.0271356003,-0.3049066333,-0.2543780814,0.0030084073,0.390185393,0.0387829823,-0.2760999971,0.0339266878,-0.0326291937,0.1281825698,-0.0110150832,0.049023427,-0.3802805433,-0.3633766607,0.0259185039,0.2990805463,0.0123850103,-0.3283061695,0.2304959796,-0.1283372877,0.4335995231,0.3986128933,0.2914000542,-0.0378319942,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
5683,4,0.2074413716,0.2344797906,0.3896245983,0.0139319579,-0.0263160655,0.0854306658,0.3936375931,-0.2085099253,0.1165215051,-0.023812882,-0.017429683,-0.4066275472,-0.3016913757,0.0253027319,-0.3093497756,0.2769688584,-0.0606662947,0.1935636343,-0.4037266381,-0.2807925946,-0.2914606836,-0.0025187481,0.2301173439,-0.1008670965,-0.4334438218,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5684,6,0.20743932,-0.2102140483,0.0192857794,-0.178442257,0.3977922199,0.3326419093,-0.0701087155,0.0611833746,0.2206297286,0.2682351997,0.0239295673,0.325007122,-0.3328298014,-0.0385252748,-0.3547159664,-0.0766143092,0.3490958705,0.0739426369,-0.3907762036,0.222822241,-0.0390322439,-0.0120732425,-0.4443640467,-0.2864487069,-0.024090425,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1
5685,5,0.2074366573,-0.0621734396,-0.0743874262,0.5368612807,-0.3315034205,-0.0774503338,-0.0608574173,0.0308204622,-0.2727232537,0.0135314737,-0.1447292392,0.468697029,-0.2593030903,0.0691022971,0.1933665977,0.248427006,0.4161676739,-0.3227375142,0.15887922,0.3937247987,0.0513532725,-0.343753099,0.0283074223,0.1063014593,-0.1551511241,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
5686,5,0.2074300941,0.0371264333,0.4606142851,0.3156927095,0.3192797081,0.2534622024,0.0930120688,-0.2677653793,0.1716022279,-0.0922052006,-0.0499877513,0.4398583248,-0.3218147541,-0.409231683,-0.4483897859,-0.0045114656,-0.0924476864,-0.2037783974,-0.1137009777,0.1490037187,0.076398127,-0.3016143771,0.3003455742,-0.1524742752,0.0095480275,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
5687,5,0.2074265581,-0.2924168228,-0.3889200719,-0.1161743887,0.2117639338,0.2768710505,0.1114925234,0.04482186,-0.3547734846,-0.3862217019,-0.457392533,0.0271423176,-0.3112667754,0.3168765876,-0.3343019724,0.0121546129,-0.2114184925,-0.0059289255,0.0211579116,-0.1269724368,0.2777148941,-0.2994747377,0.1496994851,-0.008632122,-0.1830224183,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
5688,5,0.2074228878,0.1001302634,-0.4489345201,0.2040702601,-0.3628544902,-0.0575796939,0.1020974784,-0.0332903531,-0.1545381995,-0.1304612136,0.0705162919,-0.0647969881,0.3578830908,0.2397740476,0.104687621,-0.3046301675,-0.4688367771,-0.4551183747,0.0489206997,0.1901339927,-0.497497187,-0.1979720433,0.3391383989,0.2119917989,0.2051508127,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0
5689,6,0.2074221689,-0.0230969672,0.1605172024,0.0533375367,-0.037798475,-0.1798308599,-0.3888747911,-0.4512168089,0.1849378727,-0.0917566888,0.0974326838,-0.2664126693,0.0211138381,0.3918725387,-0.1638173366,-0.2525194825,0.4461876969,-0.1095017619,0.1818768085,-0.2639856016,-0.4060476293,0.1693525834,0.1884187068,0.0463562994,0.4671122151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
5690,5,0.2074219347,-0.0353217066,0.3587988935,-0.3797043233,-0.0542129834,-0.1163326672,0.3162069785,0.1155786626,-0.1492072241,-0.4132046858,-0.0059935818,0.3002018126,0.0642453819,-0.3237112856,-0.4734942678,-0.0769545922,-0.1288384916,-0.0653404061,-0.0886711007,0.3885771886,0.2046472489,-0.0210697317,0.4889257435,-0.1377432169,-0.2327165426,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
